ISO_A3,NAM_0,year,total_vol,total_fp,building_height,total_surface_area
ABW,Aruba (Neth.),1990,68783056.0,9737194.0,7.063950456363507,9825364.752504107
AFG,Afghanistan,1990,1296904737.0,296502122.0,4.374015026442206,296803390.8050895
AGO,Angola,1990,3679652565.0,650638399.0,5.655449433441754,651215427.0965637
AIA,Anguilla (U.K.),1990,7850727.0,2677311.0,2.932317911516443,2696503.009754281
ALA,Aaland (Fin.),1990,6187807.0,2051033.0,3.016922204567162,2068315.6536554436
ALB,Albania,1990,523878865.0,130968771.0,4.000028869477595,131151878.86259948
AND,Andorra,1990,5046192.0,1238397.0,4.0747773129295375,1256535.1845522805
ARE,United Arab Emirates,1990,2227814179.0,249024763.0,8.946155202243883,249589462.86941162
ARG,Argentina,1990,16098870453.0,2689946367.0,5.984829530617924,2691187972.382055
ARM,Armenia,1990,1092720615.0,157580551.0,6.934362191689506,157928742.22375467
ASM,American Samoa (U.S.),1990,13160279.0,3312878.0,3.972461104815813,3341799.6034012013
ATF,French Southern and Antarctic Lands (Fr.),1990,200481.0,80166.0,2.5008232916697852,82998.29251126997
ATG,Antigua and Barbuda,1990,42149862.0,9606132.0,4.387807912695766,9660529.867311524
AUS,Australia,1990,20114451945.0,3138019419.0,6.409919525421522,3139455703.1961975
AUS,Australia,1990,20114451945.0,,0.0,0.0
AUS,Ashmore and Cartier Islands (Aus.),1990,,3138019419.0,,
AUS,Ashmore and Cartier Islands (Aus.),1990,,,0.0,0.0
AUT,Austria,1990,3525009829.0,743895578.0,4.738581506932953,744412546.8019594
AZE,Azerbaijan,1990,2641707147.0,467935582.0,5.64545046074312,468424067.4442897
BDI,Burundi,1990,531285736.0,118609872.0,4.479270797965282,118805003.65535669
BEL,Belgium,1990,5861041752.0,940505406.0,6.231800173193263,941269864.930279
BEN,Benin,1990,1815403507.0,326088032.0,5.567219060035911,326490161.3126511
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1990,278603.0,111430.0,2.5002512788297584,114768.44875841653
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1990,278603.0,387454.0,0.7190608433517269,389244.3407860642
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1990,278603.0,687782.0,0.40507457304785527,689125.7558782747
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1990,1226066.0,111430.0,11.003015345957103,126121.7244804856
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1990,1226066.0,387454.0,3.16441693723642,395332.8669404373
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1990,1226066.0,687782.0,1.7826375217728874,693695.5522397558
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1990,3363237.0,111430.0,30.18250919860002,151731.05342336785
