ISO_A3,NAM_0,year,total_vol,total_fp,building_height,total_surface_area
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",2025,383444.0,589340.0,0.6506329113924051,591337.9240669293
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",2025,383444.0,3960361.0,0.09682046661907841,3961131.716310997
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",2025,1796640.0,153353.0,11.715714723546327,171704.64154005292
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",2025,1796640.0,589340.0,3.048562799063359,598701.3416707728
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",2025,1796640.0,3960361.0,0.45365561371804236,3963972.217682346
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",2025,21183424.0,153353.0,138.13504789603073,369729.4604144148
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",2025,21183424.0,589340.0,35.94431737197543,699715.6288521064
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",2025,21183424.0,3960361.0,5.348861884055519,4002939.3436422576
BFA,Burkina Faso,2025,5172145027.0,1439338973.0,3.593416925423585,1439884290.1331365
BGD,Bangladesh,2025,10143044424.0,2919676683.0,3.474030012658083,2920427546.404341
BGR,Bulgaria,2025,4003795743.0,884954489.0,4.524295647705336,885492847.3290613
BHR,Bahrain,2025,626339608.0,80587293.0,7.772188203418125,80866378.05693085
BHS,The Bahamas,2025,194580717.0,42082534.0,4.623788030445125,42202513.99768095
BIH,Bosnia and Herzegovina,2025,1345557072.0,372281767.0,3.6143512556176303,372560716.9135741
BLM,Saint-BarthÃ©lemy (Fr.),2025,4122201.0,1140194.0,3.615350545608905,1155635.8660190844
BLR,Belarus,2025,6216130497.0,1282179582.0,4.84809661943283,1282873975.5627403
BLZ,Belize,2025,193597151.0,52911880.0,3.658859806153174,53018338.99374912
BMU,Bermuda (U.K.),2025,33522254.0,6827490.0,4.9098942656818245,6878807.166357831
BOL,Bolivia,2025,3962625066.0,733443611.0,5.402767174694224,734028885.5083423
BRA,Brazil,2025,97853582133.0,16150071418.0,6.05901853931975,16153151409.346176
BRB,Barbados,2025,213013729.0,39774506.0,5.355534245981584,39909609.06113623
BRN,Brunei Darussalam,2025,279543526.0,53685230.0,5.2070844438963935,53837839.6587049
BTN,Bhutan,2025,107933537.0,35236079.0,3.0631540189247506,35308810.511480324
BVT,Bouvet Island (Nor.),2025,0.0,0.0,0.0,0.0
BWA,Botswana,2025,2215060551.0,505744273.0,4.3798035277010445,506138258.38075095
CAF,Central African Republic,2025,884018100.0,210083685.0,4.2079331386442504,210327648.57295796
CAN,Canada,2025,28127951432.0,5061878297.0,5.556820962817392,5063459698.859913
CCK,Cocos (Keeling) Islands (Aus.),2025,74448.0,29779.0,2.5000167903556196,31504.67088407214
CHE,Switzerland,2025,4525949747.0,808662969.0,5.596830719968334,809299597.300735
CHL,Chile,2025,6948233234.0,1341234306.0,5.180476821176687,1341993201.6314738
CHN,China,2025,550933951320.0,87924032631.0,6.266022324432755,87931464631.47176
CIV,CÃ´te d'Ivoire,2025,6642651693.0,1339446911.0,4.9592497010880034,1340172914.5087843
CMR,Cameroon,2025,6311143567.0,1316191940.0,4.7950024424249245,1316887778.4734204
COD,Democratic Republic of Congo,2025,13105990923.0,2955638114.0,4.434233968265846,2956602396.3664346
COG,Congo,2025,1380502128.0,250216558.0,5.51722931141911,250565649.31882825
COK,Cook Islands (N.Z.),2025,3185929.0,1269460.0,2.509672616703165,1280770.624223312
COL,Colombia,2025,10004389937.0,1575212953.0,6.351134884935142,1576221232.563862
COM,Comoros,2025,126010694.0,24113869.0,5.22565225845757,24216513.089372233
CPV,Cabo Verde,2025,132519487.0,24384573.0,5.434562540832681,24491918.083910204
CRI,Costa Rica,2025,1971403483.0,393386652.0,5.011363433348013,393784233.07252896
CUB,Cuba,2025,2037575568.0,390120954.0,5.222932906085327,390533596.61501193
CUW,CuraÃ§ao (Neth.),2025,246345922.0,34323372.0,7.177206307119242,34491565.9597066
CXR,Christmas Island (Aus.),2025,1038317.0,324469.0,3.2000499277280725,331760.2728554719
CYM,Cayman Islands (U.K.),2025,42014145.0,8673884.0,4.843752233716753,8730946.22690242
CYP,Cyprus,2025,825020387.0,143554849.0,5.747074325577118,143830281.8516123
CZE,Czech Republic,2025,6053526572.0,1407600916.0,4.300598630755651,1408246315.5734339
DEU,Germany,2025,54141042403.0,9884174142.0,5.477548414787935,9886352435.574299
DJI,Djibouti,2025,140015481.0,20223109.0,6.9235388584415976,20347649.924903385
DMA,Dominica,2025,19876845.0,4987979.0,3.984949615866466,5023578.601311787
DNK,Denmark,2025,3853959023.0,842067250.0,4.576782938654841,842598493.5810848
DOM,Dominican Republic,2025,2796297888.0,549679160.0,5.087145541410011,550156237.3410405
DZA,Algeria,2025,12029929018.0,2297529745.0,5.236027539656511,2298533649.69379
ECU,Ecuador,2025,6148837416.0,937660077.0,6.557640201204813,938463289.1854637
EGY,Arab Republic of Egypt,2025,22367326804.0,3328438325.0,6.720066475619614,3329989117.9481645
ERI,Eritrea,2025,460096589.0,121767853.0,3.77847336275199,121934632.50501567
ESH,Western Sahara,2025,134601028.0,19581050.0,6.874045467428968,19702721.92520444
ESP,Ceuta (Sp.),2025,23098734.0,1899875.0,12.158028291334956,1966907.5367523588
ESP,Ceuta (Sp.),2025,23098734.0,,0.0,0.0
ESP,Ceuta (Sp.),2025,23098734.0,2637422.0,8.758072845377038,2694314.9373483895
ESP,Ceuta (Sp.),2025,23098734.0,,0.0,0.0
ESP,Ceuta (Sp.),2025,23098734.0,,0.0,0.0
ESP,Ceuta (Sp.),2025,23098734.0,4535878368.0,0.005092450045168407,4535879739.884246
ESP,Las Islas Chafarinas (Sp.),2025,,1899875.0,,
ESP,Las Islas Chafarinas (Sp.),2025,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),2025,,2637422.0,,
ESP,Las Islas Chafarinas (Sp.),2025,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),2025,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),2025,,4535878368.0,,
ESP,Melilla (Sp.),2025,22908738.0,1899875.0,12.058023817356405,1966356.1682724757
ESP,Melilla (Sp.),2025,22908738.0,,0.0,0.0
ESP,Melilla (Sp.),2025,22908738.0,2637422.0,8.686034316844252,2693846.970986058
ESP,Melilla (Sp.),2025,22908738.0,,0.0,0.0
ESP,Melilla (Sp.),2025,22908738.0,,0.0,0.0
ESP,Melilla (Sp.),2025,22908738.0,4535878368.0,0.005050562678580186,4535879728.599969
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2025,,1899875.0,,
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2025,,,0.0,0.0
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2025,,2637422.0,,
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2025,,,0.0,0.0
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2025,,,0.0,0.0
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2025,,4535878368.0,,
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2025,,1899875.0,,
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2025,,,0.0,0.0
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2025,,2637422.0,,
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2025,,,0.0,0.0
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2025,,,0.0,0.0
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2025,,4535878368.0,,
ESP,Spain,2025,27740970359.0,1899875.0,14601.471338377525,82404183.81345113
ESP,Spain,2025,27740970359.0,,0.0,0.0
ESP,Spain,2025,27740970359.0,2637422.0,10518.214513642488,70964339.33746634
ESP,Spain,2025,27740970359.0,,0.0,0.0
ESP,Spain,2025,27740970359.0,,0.0,0.0
ESP,Spain,2025,27740970359.0,4535878368.0,6.115898202806482,4537525964.799039
EST,Estonia,2025,753166705.0,194390347.0,3.8745067161179563,194606426.5948489
ETH,Ethiopia,2025,10665224499.0,3097902574.0,3.442724309186103,3098669045.6839714
FIN,Finland,2025,2219253089.0,551291476.0,4.025553061516954,551669549.4545922
FJI,Fiji,2025,497810757.0,80030237.0,6.220283428624608,80252822.67797083
FLK,Falkland Islands,2025,768295.0,307291.0,2.500219661493503,312834.8705105039
FRA,France,2025,49679305598.0,10264531556.0,4.839899933763719,10266492954.961449
FRA,France,2025,49679305598.0,0.0,0.0,0.0
FRA,Clipperton Island (Fr.),2025,0.0,10264531556.0,0.0,10264531556.0
FRA,Clipperton Island (Fr.),2025,0.0,0.0,0.0,0.0
FRO,Faroe Islands (Den.),2025,237152.0,94850.0,2.500284659989457,97930.12339411478
FSM,Federated States of Micronesia,2025,13645420.0,3617142.0,3.7724313836725236,3645840.825244638
GAB,Gabon,2025,948266933.0,144627421.0,6.5566192527211005,144942823.6056868
GBR,Sovereign Base Areas of Akrotiri and Dhekelia (U.K.),2025,16578806.0,4806645.0,3.4491430093131488,4836892.690243761
GBR,Sovereign Base Areas of Akrotiri and Dhekelia (U.K.),2025,16578806.0,5691662043.0,0.0029128233325781813,5691662922.009743
GBR,United Kingdom,2025,31619165996.0,4806645.0,6578.219526509655,62495162.42478217
GBR,United Kingdom,2025,31619165996.0,5691662043.0,5.555348465372683,5693338493.943116
GEO,Georgia,2025,2436179189.0,500200346.0,4.870406844940487,500636055.69780546
GGY,Guernsey (U.K.),2025,20474391.0,5030407.0,4.070126134923079,5066921.841674197
GHA,Ghana,2025,11211587663.0,2064710386.0,5.430101838505499,2065697341.4217403
GIB,Gibraltar (U.K.),2025,9518146.0,794436.0,11.981010427523426,837151.2443938584
GIN,Guinea,2025,2945025149.0,690579684.0,4.264569632199026,691027956.5031315
GLP,France,2025,330251908.0,64870785.0,5.090918939858675,65034798.93566946
GMB,The Gambia,2025,571746365.0,117286075.0,4.874801761419674,117497248.86911026
GNB,Guinea-Bissau,2025,400151513.0,100472214.0,3.9827082241862413,100631898.02408485
GNQ,Equatorial Guinea,2025,356262004.0,59771900.0,5.960359366190468,59956223.609876074
GRC,Greece,2025,5944267944.0,1191111353.0,4.990522446980656,1191800294.2469046
GRD,Grenada,2025,31570629.0,8659445.0,3.6458028199266814,8702358.920955338
GRL,Greenland (Den.),2025,6420270.0,2091595.0,3.0695569648999927,2109352.20000227
GTM,Guatemala,2025,4755993237.0,1019850542.0,4.6634217869543475,1020446249.3439875
GUF,France,2025,117559030.0,22082994.0,5.32350957483392,22183060.107893787
GUM,Guam (U.S.),2025,72786622.0,16462407.0,4.421383944644304,16534164.10160208
GUY,Guyana,2025,244451348.0,57455042.0,4.2546544130974615,57584041.59730516
HKG,"Hong Kong SAR, China",2025,1183121646.0,69961538.0,16.91102968605407,70527333.79747777
HMD,Heard Island and McDonald Islands (Aus.),2025,0.0,0.0,0.0,0.0
HND,Honduras,2025,2806054767.0,626692047.0,4.477565624827532,627140409.2529358
HRV,Croatia,2025,2041776206.0,520484108.0,3.922840629746951,520842092.6400671
HTI,Haiti,2025,1553845049.0,316617583.0,4.907639791438873,316966884.2863922
HUN,Hungary,2025,6059106692.0,1337656481.0,4.529643281412846,1338319149.4470387
IDN,Indonesia,2025,49793211985.0,10855070212.0,4.587092576329436,10856981885.918001
IMN,Isle of Man (U.K.),2025,26367554.0,6715403.0,3.926429136121838,6756102.942461653
IND,India,2025,170551677684.0,41806798693.0,4.079520150213191,41810135203.76609
IOT,British Indian Ocean Territory,2025,823832.0,293145.0,2.810322536628631,299231.3567243412
IRL,Ireland,2025,2784465107.0,757038661.0,3.6781015956594585,757443463.0860245
IRN,Islamic Republic of Iran,2025,25977773607.0,4316534410.0,6.018201441141761,4318116001.474733
IRQ,Iraq,2025,8280470212.0,1606974020.0,5.152833903313509,1607800268.2691662
ISL,Iceland,2025,135005303.0,29539690.0,4.5703019564524885,29639049.146568988
ISR,Israel,2025,3778621409.0,475399835.0,7.948301894130863,476093043.4673731
ITA,Italy,2025,40377329432.0,7122034967.0,5.669352877244867,7123948762.511713
JAM,Jamaica,2025,1030629179.0,234151187.0,4.4015543641040775,234420597.32973814
JEY,Jersey (U.K.),2025,33171398.0,6686403.0,4.961022839933519,6737716.010141371
JOR,Jordan,2025,2563936960.0,332584876.0,7.709120723817881,333147238.1545289
JPN,Japan,2025,108913659402.0,12925982943.0,8.425947943941983,12929814811.107346
KAZ,Kazakhstan,2025,12292367005.0,2364356307.0,5.199033228877884,2365367511.624361
KEN,Kenya,2025,11473138400.0,3633129134.0,3.1579219941924586,3633890514.599656
KGZ,Kyrgyz Republic,2025,3343014438.0,711736535.0,4.696983045840129,712237766.796873
KHM,Cambodia,2025,3076899089.0,885413812.0,3.475097233969962,885827430.6362027
KIR,Kiribati,2025,1816145.0,726246.0,2.5007297802672923,734770.4944828732
KNA,Saint Kitts and Nevis,2025,30623939.0,7763418.0,3.9446464173383426,7807381.732555121
KOR,Republic of Korea,2025,30847230419.0,3725980534.0,8.278956408256963,3728001950.8336267
KWT,Kuwait,2025,2151398670.0,219420757.0,9.804900408761236,220001711.38304764
LAO,Lao People's Democratic Republic,2025,1225446611.0,371022980.0,3.302886012613019,371277460.1908417
LBN,Lebanon,2025,2015314956.0,294460949.0,6.844082255538747,294930723.09600246
LBR,Liberia,2025,1014028718.0,205374255.0,4.937467541878606,205657288.11132538
LBY,Libya,2025,5226559163.0,1046962651.0,4.9921161542944095,1047608766.6605933
LCA,Saint Lucia,2025,68653729.0,15537171.0,4.418676282831669,15606839.771088373
LIE,Liechtenstein,2025,30623892.0,5505981.0,5.561932015384724,5558184.908719633
LKA,Sri Lanka,2025,4412928475.0,1067504365.0,4.133873939709839,1068044624.0492808
LSO,Lesotho,2025,830118222.0,228304920.0,3.6360067141785644,228524676.79024792
LTU,Lithuania,2025,2155443896.0,490509803.0,4.3942932084478645,490899092.6602456
LUX,Luxembourg,2025,392605393.0,70982504.0,5.531016389616235,71168901.71944247
LVA,Latvia,2025,993338717.0,259025341.0,3.8349094075702808,259272221.18116412
MAC,"Macau SAR, China",2025,132165689.0,5563319.0,23.75662603564527,5787455.06040319
MAF,Saint-Martin (Fr.),2025,12009570.0,2473153.0,4.8559753480678305,2503699.5352171785
MAR,Morocco,2025,4930346405.0,859827193.0,5.7341131394061415,860499754.2430432
MCO,Monaco,2025,12248101.0,569714.0,21.49868354999175,634622.3104062754
MDA,Moldova,2025,2187106194.0,497408031.0,4.397006195503104,497800290.4954413
MDG,Madagascar,2025,3047839428.0,896502779.0,3.3996988067339835,896909949.4521006
MDV,Maldives,2025,8878608.0,2585145.0,3.434471954184388,2607233.3064695136
MEX,Mexico,2025,57938377491.0,10338612713.0,5.604076591257452,10340891979.917349
MHL,Marshall Islands,2025,3568628.0,1148011.0,3.108531190032151,1161333.5771942951
MKD,North Macedonia,2025,801795291.0,181271994.0,4.423161423380161,181510202.98389772
MLI,Mali,2025,4426646269.0,1124029949.0,3.938192459140606,1124558085.1181493
MLT,Malta,2025,265537326.0,33780428.0,7.860685660939524,33963176.15242546
MMR,Myanmar,2025,5204871574.0,1255769789.0,4.144765720271679,1256357298.6360514
MNE,Montenegro,2025,203149056.0,40737906.0,4.9867328968749645,40865219.79064496
MNG,Mongolia,2025,971351431.0,161552245.0,6.012614872668591,161857934.04620528
MNP,Northern Mariana Islands (U.S.),2025,15699872.0,4458089.0,3.5216596169345205,4487831.792125405
MOZ,Mozambique,2025,7857434467.0,2207131137.0,3.5600215751928834,2207800137.881652
MRT,Mauritania,2025,1059960457.0,245967944.0,4.3093438915763755,246238284.0560978
MSR,Montserrat (U.K.),2025,2638036.0,826175.0,3.1930716857808576,837784.2639268271
MTQ,France,2025,216015796.0,38247642.0,5.647819962339116,38387357.04284532
MUS,Mauritius,2025,392811630.0,73934953.0,5.3129354122941015,74117687.02833137
MWI,Malawi,2025,3897982069.0,1269379966.0,3.0707764210925004,1269817592.8991244
MYS,Malaysia,2025,13212672909.0,2141144417.0,6.170846209202711,2142286578.9677362
MYT,France,2025,52655381.0,8640632.0,6.093927041447894,8712284.277022146
NAM,Namibia,2025,1325189757.0,343721848.0,3.8554132206341447,344007761.3885354
NCL,New Caledonia (Fr.),2025,220432236.0,38746257.0,5.689123364871089,38887908.18759535
NER,Niger,2025,2849584115.0,820178001.0,3.474348387210644,820576004.9793605
NFK,Norfolk Island (Aus.),2025,1623462.0,619698.0,2.6197631749658705,627947.2045323718
NGA,Nigeria,2025,45779047721.0,8871899557.0,5.1600051856853995,8873843656.271688
NIC,Nicaragua,2025,1425003922.0,317964037.0,4.481651244099659,318283696.08339673
NIU,Niue (N.Z.),2025,83324.0,33326.0,2.500270059413071,35151.73821751327
NLD,Netherlands,2025,12325923701.0,1954699247.0,6.3057903766614585,1955814412.9324584
NOR,Norway,2025,1709436838.0,393631286.0,4.342736207202798,393975928.034588
NPL,Nepal,2025,4131882171.0,1249390725.0,3.307117692105486,1249858308.0729084
NRU,Nauru,2025,2135675.0,558697.0,3.8225997275804238,570125.967178674
NZL,New Zealand,2025,6831113999.0,956187172.0,7.144118012702225,957070821.5646313
OMN,Oman,2025,2254784339.0,457891813.0,4.924273103349852,458313299.39597297
PAK,Pakistan,2025,27467021051.0,6723722184.0,4.08509160541485,6725062066.365709
PAN,Panama,2025,1614768447.0,307049076.0,5.258991390027828,307417685.35114914
PCN,Pitcairn Islands (U.K.),2025,10948.0,4368.0,2.5064102564102564,5030.603102765805
PER,Peru,2025,7938437939.0,1476203640.0,5.377603552718512,1477030100.1339574
PHL,Philippines,2025,11321644353.0,2480150433.0,4.564902274619404,2481059781.7784953
PLW,Palau,2025,2460369.0,933736.0,2.634972840288904,943920.6987129429
PNG,Papua New Guinea,2025,575856526.0,188676967.0,3.0520764413178214,188844659.9640305
POL,Poland,2025,19740029419.0,4747015017.0,4.158408883963301,4748161050.952067
PRI,Puerto Rico (U.S.),2025,2861114392.0,474612007.0,6.028322819064289,475137329.3189966
PRK,D. P. R. of Korea,2025,2506058223.0,387581295.0,6.465890524980056,388090473.1318029
PRT,Portugal,2025,80283265.0,22199372.0,3.6164655919095368,22267529.660227288
PRT,Portugal,2025,80283265.0,1387798757.0,0.05784935646833124,1387807377.287898
PRT,Portugal,2025,80283265.0,20863405.0,3.848042301819861,20933711.00541612
PRT,Portugal,2025,6849091702.0,22199372.0,308.5263719171876,28014009.273290467
PRT,Portugal,2025,6849091702.0,1387798757.0,4.935219654473289,1388534167.3288152
PRT,Portugal,2025,6849091702.0,20863405.0,328.28254553846796,26861320.982817978
PRT,Portugal,2025,119359759.0,22199372.0,5.376717818864425,22300704.225324083
PRT,Portugal,2025,119359759.0,1387798757.0,0.08600653257394436,1387811573.0642948
PRT,Portugal,2025,119359759.0,20863405.0,5.721010496608775,20967931.24046519
PRY,Paraguay,2025,2581392693.0,569990973.0,4.528830832905138,570423466.9920026
PSE,West Bank and Gaza,2025,1636607630.0,227940741.0,7.179969771178379,228374345.30460373
PYF,French Polynesia (Fr.),2025,77881080.0,14173765.0,5.494734814638171,14256511.444677955
QAT,Qatar,2025,1563578550.0,226216228.0,6.911876145331183,226632059.91375548
REU,France,2025,719906003.0,106650610.0,6.750134884366813,106929449.38385573
ROU,Romania,2025,9529715757.0,2370437867.0,4.020234358245679,2371220801.895997
RUS,Russian Federation,2025,72532434061.0,12956806917.0,5.598017669448613,12959355760.965351
RWA,Rwanda,2025,2617287600.0,785647929.0,3.331374657006192,786021434.8892331
SAU,Saudi Arabia,2025,19113939387.0,2967880899.0,6.440264969338987,2969284316.7382956
SDN,Sudan,2025,8035031983.0,1757689485.0,4.571360329324608,1758456098.6075175
SEN,Senegal,2025,3335141418.0,751065223.0,4.440548325055386,751552006.017576
SGP,Singapore,2025,1686546695.0,110590900.0,15.250320731633435,111232402.9605871
SGS,South Georgia and South Sandwich Islands,2025,91476.0,36584.0,2.500437349661054,38497.0290410659
SHN,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",2025,1511675.0,573833.0,2.634346578185639,581815.2561858951
SJM,Svalbard and Jan Mayen (Nor.),2025,118877.0,47539.0,2.5006205431330066,49719.88520855554
SLB,Solomon Islands,2025,121253021.0,22376451.0,5.418778026953425,22478982.416133516
SLE,Sierra Leone,2025,1219836030.0,228364784.0,5.341611822250142,228687668.26555791
SLV,El Salvador,2025,1871874040.0,367510944.0,5.093383123850592,367901516.3317453
SMR,San Marino,2025,27041780.0,4391395.0,6.157901987864904,4443012.14921495
SOM,Somalia,2025,1241425205.0,251693908.0,4.932281495664965,252006907.8994728
SPM,Saint-Pierre-et-Miquelon (Fr.),2025,880932.0,343568.0,2.5640688306245054,349579.68233771506
SRB,Serbia,2025,3517219338.0,835752959.0,4.208443775309445,836239613.2070818
SSD,South Sudan,2025,806570756.0,219409341.0,3.6761003534484886,219627149.5412912
STP,SÃ£o TomÃ© and PrÃ­ncipe,2025,30129866.0,7331859.0,4.109444276001489,7376368.235962059
SUR,Suriname,2025,349295592.0,72198454.0,4.8379926805634925,72362887.06321779
SVK,Slovak Republic,2025,3031403219.0,698453770.0,4.340163013222765,698912582.1032277
SVN,Slovenia,2025,1007698590.0,264959309.0,3.803220176725325,265206937.74177432
SWE,Sweden,2025,4715792985.0,935978201.0,5.038357709572341,936594770.2427324
SWZ,Eswatini,2025,576761610.0,194920110.0,2.958964110988856,195085354.88032424
SXM,Sint Maarten (Neth.),2025,21327893.0,3539155.0,6.0262670044120705,3584503.001562941
SYC,Seychelles,2025,18109096.0,4739663.0,3.8207560326546424,4772935.31588884
SYR,Syrian Arab Republic,2025,5309047896.0,982491834.0,5.403656002295079,983169338.4623286
TCA,Turks and Caicos Islands (U.K.),2025,16055747.0,5550475.0,2.8926798156914497,5577734.973667705
TCD,Chad,2025,2159420938.0,612571335.0,3.5251746443538696,612920329.806543
TGO,Togo,2025,2760936697.0,516013193.0,5.350515712492646,516499360.6283505
THA,Thailand,2025,29947653152.0,7171890255.0,4.1756987470801725,7173304764.82461
TJK,Tajikistan,2025,3665733833.0,759635137.0,4.82565070314803,760167145.2863832
TKL,Tokelau (N.Z.),2025,0.0,0.0,0.0,0.0
TKM,Turkmenistan,2025,3571456341.0,773949776.0,4.614584113530385,774463286.049652
TLS,Timor-Leste,2025,179308858.0,52246091.0,3.4320052384397526,52345319.136328734
TON,Tonga,2025,25559002.0,7311391.0,3.4957782999158438,7349200.756319576
TTO,Trinidad and Tobago,2025,1023893114.0,168414506.0,6.079601682292142,168730097.18614718
TUN,Tunisia,2025,5524472479.0,1159655776.0,4.763889934697311,1160304688.676248
TUR,TÃ¼rkiye,2025,21983054657.0,3530185392.0,6.227167192640176,3531665349.603469
TUV,Tuvalu,2025,1031418.0,282526.0,3.6507011744051874,290287.8543185532
TZA,Tanzania,2025,16037654195.0,4781057544.0,3.354415638675275,4781985310.850362
UGA,Uganda,2025,9362036162.0,3196433174.0,2.928900950644432,3197095539.1755924
UKR,Ukraine,2025,20663237211.0,4119648362.0,5.015776929312589,4120936102.27498
UKR,Ukraine,2025,20663237211.0,305240560.0,67.69492629354369,309971388.79839826
UKR,Ukraine,2025,1618218814.0,4119648362.0,0.39280508232852906,4119749209.9706855
UKR,Ukraine,2025,1618218814.0,305240560.0,5.301454085918333,305611049.68122506
UMI,U.S. Minor Outlying Islands (U.S.),2025,113430.0,45365.0,2.500385759947096,47495.23475420264
UMI,U.S. Minor Outlying Islands (U.S.),2025,113430.0,79965.0,1.418495591821422,81569.49346514246
UMI,U.S. Minor Outlying Islands (U.S.),2025,113430.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,113430.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,113430.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,113430.0,1127.0,100.64773735581188,14642.30856371085
UMI,U.S. Minor Outlying Islands (U.S.),2025,113430.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2025,199922.0,45365.0,4.406965722473273,49119.56927205942
UMI,U.S. Minor Outlying Islands,2025,199922.0,79965.0,2.5001188019758644,82792.94271831271
UMI,U.S. Minor Outlying Islands,2025,199922.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2025,199922.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2025,199922.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2025,199922.0,1127.0,177.39307897071873,24947.92496406771
UMI,U.S. Minor Outlying Islands,2025,199922.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,45365.0,0.0,45365.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,79965.0,0.0,79965.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,1127.0,0.0,1127.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,45365.0,0.0,45365.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,79965.0,0.0,79965.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2025,0.0,1127.0,0.0,1127.0
