ISO_A3,NAM_0,year,total_vol,total_fp,building_height,total_surface_area
ABW,Aruba (Neth.),1985,41311050.0,5731000.0,7.208349328214971,5800025.731957334
AFG,Afghanistan,1985,1150359263.0,256040956.0,4.492872081761794,256328522.81357148
AGO,Angola,1985,3328724399.0,575158029.0,5.787495316352438,575713222.3265973
AIA,Anguilla (U.K.),1985,5710964.0,1937618.0,2.947414815510591,1954029.0108912024
ALA,Aaland (Fin.),1985,5790246.0,1918006.0,3.0188883663554753,1934729.6868125356
ALB,Albania,1985,491477607.0,122274635.0,4.0194567499629015,122452420.1730561
AND,Andorra,1985,4622335.0,1116323.0,4.140678817869022,1133822.5335359978
ARE,United Arab Emirates,1985,2024081758.0,218916421.0,9.245911059362696,219463624.5074646
ARG,Argentina,1985,15400445793.0,2538235546.0,6.067382444970298,2539458266.86397
ARM,Armenia,1985,1054425871.0,150424385.0,7.009673803884922,150768272.9214183
ASM,American Samoa (U.S.),1985,11443904.0,2829237.0,4.044872875619823,2856451.448186446
ATF,French Southern and Antarctic Lands (Fr.),1985,168427.0,67347.0,2.5008834840453176,69943.04715694395
ATG,Antigua and Barbuda,1985,34894099.0,7940916.0,4.394215856206009,7990446.952442096
AUS,Australia,1985,18637939192.0,2777185688.0,6.711088593223371,2778600358.907951
AUS,Australia,1985,18637939192.0,,0.0,0.0
AUS,Ashmore and Cartier Islands (Aus.),1985,,2777185688.0,,
AUS,Ashmore and Cartier Islands (Aus.),1985,,,0.0,0.0
AUT,Austria,1985,3325702642.0,688981506.0,4.8269839074606455,689488309.5222282
AZE,Azerbaijan,1985,2518399935.0,444604002.0,5.664366320751202,445081749.0422556
BDI,Burundi,1985,443434991.0,95562756.0,4.640249084067856,95744201.25613336
BEL,Belgium,1985,5507653632.0,869829160.0,6.331879736016208,870576141.128816
BEN,Benin,1985,1583277053.0,271761200.0,5.825986391729209,272145369.76591325
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1985,200508.0,80196.0,2.500224450097262,83028.14407554446
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1985,200508.0,310179.0,0.6464267406884412,311619.0762919899
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1985,200508.0,428469.0,0.46796384335856267,429694.27054517204
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1985,999595.0,80196.0,12.464399720684323,94315.1227142751
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1985,999595.0,310179.0,3.2226391857604804,317358.23006110295
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1985,999595.0,428469.0,2.332945907405203,434577.3563279333
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1985,1995694.0,80196.0,24.885206244700484,108384.864976458
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1985,1995694.0,310179.0,6.43400746020846,324512.3513648655
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1985,1995694.0,428469.0,4.65773253140834,440664.34918994055
BFA,Burkina Faso,1985,1346624288.0,285809924.0,4.711607872650356,286128540.14765966
BGD,Bangladesh,1985,3942699969.0,932656889.0,4.227385242634496,933173296.7716702
BGR,Bulgaria,1985,2735340043.0,560471596.0,4.8804258101957405,560933758.2943603
BHR,Bahrain,1985,432381734.0,48091361.0,8.99084003881695,48340759.47653425
BHS,The Bahamas,1985,105429412.0,20158201.0,5.230100245552666,20252129.176270142
