ISO_A3,NAM_0,year,total_vol,total_fp,building_height,total_surface_area
VNM,Viet Nam,2000,12926209181.0,2795990719.0,4.623123064451059,2796968548.889505
VUT,Vanuatu,2000,38422671.0,9889524.0,3.8851891152698554,9938395.97039593
WLF,Wallis and Futuna (Fr.),2000,3678598.0,1427728.0,2.5765397890914796,1440042.5794017157
WSM,Samoa,2000,41747733.0,12328661.0,3.3862341579511352,12376220.24297154
XKX,Kosovo,2000,249571671.0,61126375.0,4.082880278766735,61254060.31653497
YEM,Republic of Yemen,2000,1235935680.0,189593393.0,6.5188752648147394,189952434.17943776
ZAF,South Africa,2000,24130341036.0,4326428391.0,5.577427581188411,4327895825.384974
ZMB,Zambia,2000,3325374022.0,805703209.0,4.1272940021267805,806171820.5023057
ZWE,Zimbabwe,2000,1941026321.0,491939543.0,3.9456602922444883,492289597.4067649
ZWE,Zimbabwe,2000,1941026321.0,140272.0,13837.589262290407,20870587.956026394
ZWE,Zimbabwe,2000,350768.0,491939543.0,0.0007130307067021039,491939606.2592577
ZWE,Zimbabwe,2000,350768.0,140272.0,2.5006273525721454,144018.23022294577
,Aksai Chin,2000,253816.0,101500.0,2.5006502463054185,104686.73511397795
,Aksai Chin,2000,253816.0,0.0,0.0,0.0
,Aksai Chin,2000,253816.0,0.0,0.0,0.0
,Aksai Chin,2000,253816.0,6646.0,38.19079145350587,19099.712007952035
,Aksai Chin,2000,253816.0,10955.0,23.168963943404837,20655.023713174513
,Aksai Chin,2000,253816.0,955.0,265.7759162303665,33808.17152517892
,Aksai Chin,2000,253816.0,812.0,312.58128078817737,36440.78170570126
,Aksai Chin,2000,253816.0,910.0,278.9186813186813,34565.67387947118
,Aksai Chin,2000,253816.0,29536860.0,0.008593195078962354,29537046.808582336
,Aksai Chin,2000,253816.0,106917993.0,0.0023739315795050513,106918091.18690893
,Aksai Chin,2000,253816.0,255847087.0,0.000992061324505133,255847150.47295955
,Aksai Chin,2000,253816.0,22636.0,11.212935147552571,29384.063245004396
,Aksai Chin,2000,253816.0,26092.0,9.727732638356585,32377.28973058473
,Aksai Chin,2000,253816.0,4014437.0,0.06322580227314564,4014943.7183869528
,Aksai Chin,2000,253816.0,19321.0,13.136794161792867,26625.057553956834
,Aksai Chin,2000,253816.0,1032669.0,0.24578640396874507,1033668.0757481571
,Aksai Chin,2000,253816.0,54928.0,4.620885522866297,59259.936619798274
