ISO_A3,NAM_0,year,total_vol,total_fp,building_height,total_surface_area
ABW,Aruba (Neth.),1980,30150940.0,4203224.0,7.173288884913105,4262050.03542945
AFG,Afghanistan,1980,1024722172.0,222337140.0,4.608866390923262,222612030.74421856
AGO,Angola,1980,3016237025.0,508666402.0,5.929695795005545,509201346.7523456
AIA,Anguilla (U.K.),1980,3987507.0,1347195.0,2.9598588177658023,1360936.882115549
ALA,Aaland (Fin.),1980,5400170.0,1787834.0,3.020509734125204,1803988.8833736086
ALB,Albania,1980,459514743.0,113724201.0,4.040606475661236,113896559.61434707
AND,Andorra,1980,4210890.0,998395.0,4.217659343245909,1015252.09324973
ARE,United Arab Emirates,1980,1841851789.0,193049365.0,9.540833190515803,193579614.76274207
ARG,Argentina,1980,14712571257.0,2389904388.0,6.156133831492844,2391108198.999541
ARM,Armenia,1980,1016671246.0,143405675.0,7.089477079620455,143745266.93149486
ASM,American Samoa (U.S.),1980,9836391.0,2379675.0,4.133501843739166,2405180.682608937
ATF,French Southern and Antarctic Lands (Fr.),1980,138889.0,55534.0,2.5009723772823858,57891.481885430716
ATG,Antigua and Barbuda,1980,29770012.0,6761054.0,4.403161400574525,6806850.448374613
AUS,Australia,1980,17349924425.0,2474512838.0,7.011450560516348,2475907961.7211637
AUS,Australia,1980,17349924425.0,,0.0,0.0
AUS,Ashmore and Cartier Islands (Aus.),1980,,2474512838.0,,
AUS,Ashmore and Cartier Islands (Aus.),1980,,,0.0,0.0
AUT,Austria,1980,3130250686.0,635366838.0,4.926682506523893,635863575.3760167
AZE,Azerbaijan,1980,2396677480.0,421736795.0,5.682874978930876,422203614.3395079
BDI,Burundi,1980,371477946.0,77828148.0,4.773053908465097,77996580.02840619
BEL,Belgium,1980,5158858336.0,800437304.0,6.44504986239372,801166677.4210517
BEN,Benin,1980,1380248648.0,225361811.0,6.124589795739616,225729581.72825605
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1980,170992.0,68391.0,2.5002120162009622,71006.38908179791
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1980,170992.0,245842.0,0.6955361573693674,247221.45565276107
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1980,170992.0,255777.0,0.6685198434573867,257129.399615927
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1980,811545.0,68391.0,11.866254331710312,80803.89611436613
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1980,811545.0,245842.0,3.3010836228146534,252389.0334151304
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1980,811545.0,255777.0,3.1728615160862783,262195.6227794719
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1980,1107901.0,68391.0,16.199514556008832,85336.77628844036
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1980,1107901.0,245842.0,4.506557056971551,254779.8467831807
BES,"Bonaire, Sint Eustatius and Saba (Neth.)",1980,1107901.0,255777.0,4.331511433788027,264539.5437850023
BFA,Burkina Faso,1980,1104700491.0,227469221.0,4.856483378909536,227762204.53737274
BGD,Bangladesh,1980,3016466003.0,635761637.0,4.744649295345891,636240169.3110607
BGR,Bulgaria,1980,2593347840.0,526367622.0,4.926875688413829,526819765.3830014
BHR,Bahrain,1980,409034724.0,44730735.0,9.144377439807327,44975369.189016774
BHS,The Bahamas,1980,100190156.0,18864647.0,5.311000836644332,18956917.038676877
BIH,Bosnia and Herzegovina,1980,730609427.0,193381842.0,3.778066334687204,193591995.88190386
BLM,Saint-BarthÃ©lemy (Fr.),1980,1697454.0,452196.0,3.7538014489292255,462293.05326097924
BLR,Belarus,1980,3677844451.0,722400497.0,5.091143301082197,722947846.0022153
BLZ,Belize,1980,51540052.0,12198675.0,4.225053294722582,12257701.701281745
BMU,Bermuda (U.K.),1980,27256090.0,5444144.0,5.0064968891344535,5490870.01498865
BOL,Bolivia,1980,2066371509.0,375566372.0,5.502014192580586,375992877.9037277
BRA,Brazil,1980,51270121449.0,8068049044.0,6.354711178550441,8070332223.586095
BRB,Barbados,1980,130028434.0,19011803.0,6.839353111327736,19131088.22957275
BRN,Brunei Darussalam,1980,130664400.0,20892765.0,6.254050146067311,21007110.561166547
BTN,Bhutan,1980,32112369.0,10397707.0,3.088408723192527,10437541.883314397
BVT,Bouvet Island (Nor.),1980,0.0,0.0,0.0,0.0
BWA,Botswana,1980,993778671.0,190788680.0,5.208792633818736,191076468.45066893
CAF,Central African Republic,1980,431697751.0,84200553.0,5.127018001888895,84388736.83100583
CAN,Canada,1980,17933472791.0,2985643862.0,6.00656796989406,2986956682.616873
CCK,Cocos (Keeling) Islands (Aus.),1980,47925.0,19164.0,2.5007827175954915,20548.774417676836
CHE,Switzerland,1980,2925255784.0,458478139.0,6.38036044724043,459024606.7308284
CHL,Chile,1980,3564016786.0,723561342.0,4.9256594833392855,724091325.1405733
CHN,China,1980,171022436680.0,20908989050.0,8.179373774171067,20913719980.45119
CIV,CÃ´te d'Ivoire,1980,3115748358.0,501452907.0,6.213441610380374,502009460.97574824
CMR,Cameroon,1980,2782698392.0,460598759.0,6.04148043742341,461117397.4929566
COD,Democratic Republic of Congo,1980,5655190506.0,1052884365.0,5.371141118616573,1053581500.0085645
COG,Congo,1980,869177298.0,129105799.0,6.732287044674113,129411780.72658773
COK,Cook Islands (N.Z.),1980,2165210.0,862787.0,2.5095533428296903,872111.127835613
COL,Colombia,1980,5871686858.0,878541291.0,6.68345007588266,879333686.1133283
COM,Comoros,1980,92487515.0,16001491.0,5.779931070173398,16093974.205961008
CPV,Cabo Verde,1980,72992051.0,9745958.0,7.489469070151954,9839482.046818469
CRI,Costa Rica,1980,1004435464.0,155045783.0,6.47831527285073,155368448.14176834
CUB,Cuba,1980,1470890667.0,235161696.0,6.254805489240901,235545365.33717513
CUW,CuraÃ§ao (Neth.),1980,43648659.0,6263535.0,6.968694036195216,6333297.356572721
CXR,Christmas Island (Aus.),1980,654225.0,201355.0,3.2491122644086317,207186.84426566106
CYM,Cayman Islands (U.K.),1980,20702992.0,3622535.0,5.715056445279342,3666044.7723029973
CYP,Cyprus,1980,440634998.0,67516320.0,6.526347970387012,67730823.60649197
CZE,Czech Republic,1980,3912427435.0,813559903.0,4.809021954711551,814108573.3845644
DEU,Germany,1980,35172963372.0,5614544043.0,6.26461616519908,5616421680.30222
DJI,Djibouti,1980,25526213.0,3474847.0,7.345996240985574,3529621.5144744664
DMA,Dominica,1980,10291506.0,1946123.0,5.288209429722582,1975631.9516113999
DNK,Denmark,1980,2476524411.0,478974232.0,5.170475248029627,479426865.32918763
DOM,Dominican Republic,1980,1129234524.0,155337049.0,7.269576261874268,155699464.37472373
DZA,Algeria,1980,5735020601.0,1131705264.0,5.067592051953202,1132387175.9569612
ECU,Ecuador,1980,3237923300.0,484762180.0,6.679405765524035,485350430.33526003
EGY,Arab Republic of Egypt,1980,10038792528.0,1135101205.0,8.843962532838647,1136293062.071918
ERI,Eritrea,1980,115995761.0,20132824.0,5.761524612741859,20236230.957752384
ESH,Western Sahara,1980,67003586.0,10050860.0,6.666453019940582,10135398.86758045
ESP,Ceuta (Sp.),1980,17151442.0,1300702.0,13.18629632306247,1360856.9993373544
ESP,Ceuta (Sp.),1980,17151442.0,,0.0,0.0
ESP,Ceuta (Sp.),1980,17151442.0,1897779.0,9.037639261473544,1947579.9711728736
ESP,Ceuta (Sp.),1980,17151442.0,,0.0,0.0
ESP,Ceuta (Sp.),1980,17151442.0,,0.0,0.0
ESP,Ceuta (Sp.),1980,17151442.0,2397144097.0,0.007154948265923957,2397145498.243335
ESP,Las Islas Chafarinas (Sp.),1980,,1300702.0,,
ESP,Las Islas Chafarinas (Sp.),1980,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),1980,,1897779.0,,
ESP,Las Islas Chafarinas (Sp.),1980,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),1980,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),1980,,2397144097.0,,
ESP,Melilla (Sp.),1980,17191842.0,1300702.0,13.217356473658072,1360998.6936609703
ESP,Melilla (Sp.),1980,17191842.0,,0.0,0.0
ESP,Melilla (Sp.),1980,17191842.0,1897779.0,9.058927303969535,1947697.276716943
ESP,Melilla (Sp.),1980,17191842.0,,0.0,0.0
ESP,Melilla (Sp.),1980,17191842.0,,0.0,0.0
ESP,Melilla (Sp.),1980,17191842.0,2397144097.0,0.007171801654108072,2397145501.5439453
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),1980,,1300702.0,,
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),1980,,,0.0,0.0
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),1980,,1897779.0,,
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),1980,,,0.0,0.0
