ISO_A3,NAM_0,year,total_vol,total_fp,building_height,total_surface_area
BRN,Brunei Darussalam,2010,238515034.0,43692301.0,5.45897168473686,43836636.54334204
BTN,Bhutan,2010,69348380.0,21151788.0,3.2786060450303305,21212102.644043524
BVT,Bouvet Island (Nor.),2010,0.0,0.0,0.0,0.0
BWA,Botswana,2010,1916523527.0,409604043.0,4.67896633285917,409982827.3515029
CAF,Central African Republic,2010,773427789.0,176679373.0,4.377578298288392,176912121.4721125
CAN,Canada,2010,25683840725.0,4500282123.0,5.707162356274347,4501813563.362275
CCK,Cocos (Keeling) Islands (Aus.),2010,72454.0,28981.0,2.5000517580483765,30683.415930741427
CHE,Switzerland,2010,4061178600.0,699851032.0,5.802918641691736,700465089.8344772
CHL,Chile,2010,6109520925.0,1183332702.0,5.162978184135403,1184043119.6039631
CHN,China,2010,434804129088.0,63664046409.0,6.82966530739606,63670939381.27726
CIV,CÃ´te d'Ivoire,2010,5373103604.0,995964333.0,5.394875525125858,996645358.4048382
CMR,Cameroon,2010,5086703776.0,956127109.0,5.320112491444901,956785128.2860271
COD,Democratic Republic of Congo,2010,9846265684.0,2024654554.0,4.8631830375938785,2025529852.2783766
COG,Congo,2010,1107399225.0,181895648.0,6.08810181648766,182224085.73798513
COK,Cook Islands (N.Z.),2010,3095894.0,1233528.0,2.5097881847838073,1244677.9152876015
COL,Colombia,2010,9061041323.0,1412955704.0,6.412827590665928,1413919918.8789253
COM,Comoros,2010,121790087.0,23095301.0,5.273370847169301,23196671.156891268
CPV,Cabo Verde,2010,115946890.0,18579073.0,6.240725250393279,18686671.712566838
CRI,Costa Rica,2010,1670774023.0,297903426.0,5.608441787440202,298290630.1084072
CUB,Cuba,2010,1874902374.0,343295681.0,5.4614796450060785,343700447.42453593
CUW,CuraÃ§ao (Neth.),2010,161443033.0,22306757.0,7.237404926229304,22443486.13967927
CXR,Christmas Island (Aus.),2010,1017008.0,317521.0,3.2029629536314133,324740.3506051963
CYM,Cayman Islands (U.K.),2010,39298925.0,7876979.0,4.989085917329474,7932988.3868252365
CYP,Cyprus,2010,742443194.0,123276916.0,6.022564630023678,123544390.47339845
CZE,Czech Republic,2010,5405614526.0,1211790394.0,4.460849461066119,1212411536.5941927
DEU,Germany,2010,49229435801.0,8635529569.0,5.700801022988194,8637648614.89087
DJI,Djibouti,2010,121780329.0,15421933.0,7.8965671164568025,15545974.705335759
DMA,Dominica,2010,17014643.0,3956814.0,4.3000866353586495,3991028.485580163
DNK,Denmark,2010,3477170355.0,731397733.0,4.754144288549497,731912024.2728567
DOM,Dominican Republic,2010,2053540629.0,323035468.0,6.357012874511971,323492491.13669026
DZA,Algeria,2010,10324570759.0,1946594686.0,5.3039139751355515,1947530725.615708
ECU,Ecuador,2010,5477454744.0,835088722.0,6.559129107721323,835846902.2724693
EGY,Arab Republic of Egypt,2010,17870609924.0,2301616099.0,7.764374750317559,2303106087.523267
ERI,Eritrea,2010,283298282.0,57707070.0,4.909247376447981,57856242.72392288
ESH,Western Sahara,2010,115076069.0,16686158.0,6.896498822556996,16798843.187978756
ESP,Ceuta (Sp.),2010,21653765.0,1748554.0,12.383812567412845,1814055.8982489887
ESP,Ceuta (Sp.),2010,21653765.0,,0.0,0.0
ESP,Ceuta (Sp.),2010,21653765.0,2525713.0,8.573327610856815,2580213.6159750153
ESP,Ceuta (Sp.),2010,21653765.0,,0.0,0.0
ESP,Ceuta (Sp.),2010,21653765.0,,0.0,0.0
ESP,Ceuta (Sp.),2010,21653765.0,3952363362.0,0.005478687817064123,3952364739.7327375
ESP,Las Islas Chafarinas (Sp.),2010,,1748554.0,,
ESP,Las Islas Chafarinas (Sp.),2010,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),2010,,2525713.0,,
ESP,Las Islas Chafarinas (Sp.),2010,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),2010,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),2010,,3952363362.0,,
ESP,Melilla (Sp.),2010,22196255.0,1748554.0,12.694063208799957,1815696.9119378827
ESP,Melilla (Sp.),2010,22196255.0,,0.0,0.0
ESP,Melilla (Sp.),2010,22196255.0,2525713.0,8.788114484899907,2581579.0154406643
ESP,Melilla (Sp.),2010,22196255.0,,0.0,0.0
ESP,Melilla (Sp.),2010,22196255.0,,0.0,0.0
ESP,Melilla (Sp.),2010,22196255.0,3952363362.0,0.005615944933961768,3952364774.248963
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2010,,1748554.0,,
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2010,,,0.0,0.0
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2010,,2525713.0,,
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2010,,,0.0,0.0
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2010,,,0.0,0.0
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2010,,3952363362.0,,
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2010,,1748554.0,,
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2010,,,0.0,0.0
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2010,,2525713.0,,
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2010,,,0.0,0.0
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2010,,,0.0,0.0
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2010,,3952363362.0,,
ESP,Spain,2010,25091787455.0,1748554.0,14350.021477746755,77650352.54462545
ESP,Spain,2010,25091787455.0,,0.0,0.0
ESP,Spain,2010,25091787455.0,2525713.0,9934.536289356709,65679528.154623605
ESP,Spain,2010,25091787455.0,,0.0,0.0
ESP,Spain,2010,25091787455.0,,0.0,0.0
ESP,Spain,2010,25091787455.0,3952363362.0,6.348552791538603,3953959840.8118463
EST,Estonia,2010,689058487.0,175559135.0,3.924936671623496,175767154.65001488
ETH,Ethiopia,2010,5092111577.0,1070894839.0,4.755006179462968,1071517260.362296
FIN,Finland,2010,1974493964.0,479884783.0,4.11451672140227,480245317.90108305
FJI,Fiji,2010,451216842.0,68216085.0,6.6145226891868685,68434610.38668638
FLK,Falkland Islands,2010,724188.0,289630.0,2.5003901529537687,295012.56822580047
FRA,France,2010,44571816103.0,8843857702.0,5.039861291856864,8845753532.248457
FRA,France,2010,44571816103.0,0.0,0.0,0.0
FRA,Clipperton Island (Fr.),2010,0.0,8843857702.0,0.0,8843857702.0
FRA,Clipperton Island (Fr.),2010,0.0,0.0,0.0,0.0
FRO,Faroe Islands (Den.),2010,217058.0,86835.0,2.4996602752346404,89781.37746399712
FSM,Federated States of Micronesia,2010,13210286.0,3480101.0,3.79594902561736,3508426.4153776644
GAB,Gabon,2010,821782783.0,116905790.0,7.029444675066992,117209807.80495283
GBR,Sovereign Base Areas of Akrotiri and Dhekelia (U.K.),2010,14433483.0,4123673.0,3.500152170164802,4152103.7964983005
GBR,Sovereign Base Areas of Akrotiri and Dhekelia (U.K.),2010,14433483.0,5128568838.0,0.0028143295831490993,5128569644.181897
GBR,United Kingdom,2010,29426616551.0,4123673.0,7136.020860771453,62087654.86044275
GBR,United Kingdom,2010,29426616551.0,5128568838.0,5.737783284288637,5130212461.064134
GEO,Georgia,2010,2241718927.0,452613434.0,4.95283338629317,453034914.4449904
GGY,Guernsey (U.K.),2010,19188739.0,4633426.0,4.141371632998995,4669083.8629460875
GHA,Ghana,2010,9135446657.0,1516705187.0,6.023218444363374,1517643481.5448158
GIB,Gibraltar (U.K.),2010,9243081.0,762067.0,12.128961101845375,804419.6093477521
GIN,Guinea,2010,2425069895.0,526556364.0,4.605527652496476,526979092.78228307
GLP,France,2010,301636045.0,57639986.0,5.233104064251507,57798907.00241387
GMB,The Gambia,2010,514998843.0,100504995.0,5.124111921004523,100710476.35528928
GNB,Guinea-Bissau,2010,343367491.0,83361364.0,4.119024384006001,83511794.79834151
GNQ,Equatorial Guinea,2010,255868578.0,41890447.0,6.108041243866412,42048578.885585845
GRC,Greece,2010,5495001028.0,1057753469.0,5.194973298641103,1058429296.0029109
GRD,Grenada,2010,25080776.0,6800417.0,3.6881232430305375,6838887.974600359
GRL,Greenland (Den.),2010,6208807.0,2016546.0,3.0789314997029575,2034034.9640392454
GTM,Guatemala,2010,3770423243.0,700832274.0,5.379922390674605,701401969.8406355
GUF,France,2010,104562020.0,19271707.0,5.4256750582602775,19366980.882587437
GUM,Guam (U.S.),2010,70569962.0,15783807.0,4.471035536610401,15854858.621562833
GUY,Guyana,2010,218894016.0,50630100.0,4.323396872611352,50753152.22983483
HKG,"Hong Kong SAR, China",2010,1081631186.0,59793424.0,18.089467263155896,60352939.96123729
HMD,Heard Island and McDonald Islands (Aus.),2010,0.0,0.0,0.0,0.0
HND,Honduras,2010,2031706392.0,380577787.0,5.3384786537738735,380994367.7716048
HRV,Croatia,2010,1814614524.0,447788830.0,4.052388988800815,448131840.7617198
HTI,Haiti,2010,1155950032.0,205594949.0,5.622463186097048,205917421.6096868
HUN,Hungary,2010,5540646386.0,1188732930.0,4.66096820082203,1189375733.5670984
IDN,Indonesia,2010,45179176396.0,9387889373.0,4.812495610135477,9389754525.382301
IMN,Isle of Man (U.K.),2010,23834225.0,5838890.0,4.081978766512128,5878344.439621675
IND,India,2010,128769886244.0,27721200203.0,4.645177167692201,27724293832.416634
IOT,British Indian Ocean Territory,2010,777531.0,276502.0,2.812026676118075,282416.6434056619
IRL,Ireland,2010,2446068219.0,652262169.0,3.750130446397237,652645273.6833864
IRN,Islamic Republic of Iran,2010,22017652224.0,3559499471.0,6.185603454469512,3560975641.53571
IRQ,Iraq,2010,6960129651.0,1341057656.0,5.190030137675154,1341817901.0410316
ISL,Iceland,2010,127080967.0,27453136.0,4.629014586894554,27550152.25842793
ISR,Israel,2010,3367209121.0,405328128.0,8.307366028641368,405997128.9107692
ITA,Italy,2010,37029031448.0,6282238940.0,5.894241177652501,6284107663.808076
JAM,Jamaica,2010,859306906.0,177792791.0,4.833193186106179,178050572.18729973
JEY,Jersey (U.K.),2010,31020510.0,6012498.0,5.159338098740324,6063101.604470094
JOR,Jordan,2010,2190022718.0,277240385.0,7.89936400499516,277766499.61304456
JPN,Japan,2010,101469412939.0,11688831041.0,8.680886273664463,11692585173.515465
KAZ,Kazakhstan,2010,10616259782.0,1991821663.0,5.329924851811394,1992773157.5451899
KEN,Kenya,2010,5811710467.0,1483866675.0,3.916598819095388,1484470160.0566764
KGZ,Kyrgyz Republic,2010,2831240530.0,561900772.0,5.038684178921185,562378528.8731517
KHM,Cambodia,2010,2231023891.0,610452206.0,3.654706902639975,610813398.2128594
KIR,Kiribati,2010,1766375.0,706352.0,2.5007007837452147,714758.8308862619
KNA,Saint Kitts and Nevis,2010,25493378.0,6291417.0,4.052088424594968,6332071.922830599
KOR,Republic of Korea,2010,26290128158.0,2852879818.0,9.2152946619499,2854848660.4118814
KWT,Kuwait,2010,1961845257.0,181741017.0,10.794730267191143,182323117.88988468
LAO,Lao People's Democratic Republic,2010,898762603.0,254900726.0,3.525931907310456,255125900.62517843
LBN,Lebanon,2010,1807377591.0,257723688.0,7.012850099366885,258174018.86713904
LBR,Liberia,2010,842169591.0,159758440.0,5.271518618985013,160024958.67264563
LBY,Libya,2010,4137878915.0,783027029.0,5.284464982370359,783618521.7046394
LCA,Saint Lucia,2010,56501129.0,11992550.0,4.711352381270038,12057812.145678315
LIE,Liechtenstein,2010,24459704.0,4238244.0,5.771188256268398,4285768.571577507
LKA,Sri Lanka,2010,3232186899.0,682790129.0,4.733792657099177,683284909.801711
LSO,Lesotho,2010,611653923.0,153056831.0,3.996253672598252,153254591.4302644
LTU,Lithuania,2010,1948334469.0,433042060.0,4.499180677738324,433416565.72859055
LUX,Luxembourg,2010,336275047.0,57781883.0,5.819731541112982,57958836.34967229
LVA,Latvia,2010,924692110.0,237679547.0,3.8904992948341492,237919464.11908552
MAC,"Macau SAR, China",2010,119227900.0,4586517.0,25.995303189762513,4809204.778171275
MAF,Saint-Martin (Fr.),2010,11406301.0,2298091.0,4.9633809105035445,2328187.8614025735
MAR,Morocco,2010,4144246141.0,696703123.0,5.948367395218351,697331154.8287843
MCO,Monaco,2010,12200726.0,567012.0,21.517579874852736,631823.1220376494
MDA,Moldova,2010,2035311846.0,455163178.0,4.471609181883338,455544777.14336526
MDG,Madagascar,2010,2332959945.0,626596113.0,3.7232276048287583,626968910.8727018
MDV,Maldives,2010,8805112.0,2557320.0,3.4431013717485492,2579344.311369248
MEX,Mexico,2010,47860682660.0,7697721185.0,6.217513145742755,7699903200.301882
MHL,Marshall Islands,2010,3434144.0,1116109.0,3.076889443593771,1129111.4498746234
MKD,North Macedonia,2010,705331091.0,154221185.0,4.5735032511908145,154448370.70510855
MLI,Mali,2010,3492576559.0,815111974.0,4.284781318891532,815601298.8703232
MLT,Malta,2010,252110366.0,31241005.0,8.069854538930485,31421426.461312186
MMR,Myanmar,2010,4623081724.0,1069444544.0,4.3228812096310065,1070010017.7216214
MNE,Montenegro,2010,173453070.0,32914600.0,5.269791217271363,33035533.797750324
MNG,Mongolia,2010,892528662.0,149807847.0,5.957823170638051,150099532.52772936
MNP,Northern Mariana Islands (U.S.),2010,15307020.0,4318297.0,3.5446890290315833,4347761.181878659
MOZ,Mozambique,2010,5243556026.0,1275014130.0,4.112547384867021,1275601522.510979
MRT,Mauritania,2010,654611300.0,128223961.0,5.105218204887619,128455198.83517012
MSR,Montserrat (U.K.),2010,1989888.0,618057.0,3.2195865429887536,628181.5180640699
MTQ,France,2010,201374121.0,34471332.0,5.841785313082767,34608525.84140655
MUS,Mauritius,2010,347073083.0,61827002.0,5.613616571607338,62003561.80110037
MWI,Malawi,2010,2622005796.0,781018470.0,3.3571623421402568,781393756.538404
MYS,Malaysia,2010,11353172005.0,1709751407.0,6.640247207002298,1710849681.0546644
MYT,France,2010,51436383.0,8374352.0,6.142132907716323,8445449.578094132
NAM,Namibia,2010,927341473.0,204122217.0,4.543069767853835,204381846.79830408
NCL,New Caledonia (Fr.),2010,200115855.0,35623981.0,5.6174478366132075,35758093.81082681
NER,Niger,2010,1756394485.0,438209474.0,4.008116184635479,438545088.8545445
NFK,Norfolk Island (Aus.),2010,1554213.0,592857.0,2.621564728087886,600931.1265590632
NGA,Nigeria,2010,35534321226.0,6157939610.0,5.77048874729059,6159750909.647335
NIC,Nicaragua,2010,1143998516.0,229968992.0,4.974577250832147,230270744.45464265
NIU,Niue (N.Z.),2010,81579.0,32625.0,2.5005057471264367,34431.6045869302
NLD,Netherlands,2010,11158451611.0,1711922305.0,6.5180829634672,1713001057.711936
NOR,Norway,2010,1477156209.0,330884547.0,4.464264718291604,331209371.0470715
NPL,Nepal,2010,2799153263.0,759982762.0,3.683179939020775,760388910.4486151
NRU,Nauru,2010,2074555.0,539556.0,3.8449299053295674,550853.0924115905
NZL,New Zealand,2010,5916419495.0,778559346.0,7.599188842053923,779407496.8263164
OMN,Oman,2010,1846823513.0,336598961.0,5.486717806594775,337001612.20299166
PAK,Pakistan,2010,20267025404.0,4302721179.0,4.710280903841945,4303957064.9671545
PAN,Panama,2010,1316582598.0,224946961.0,5.8528579010231665,225298091.08099118
PCN,Pitcairn Islands (U.K.),2010,10557.0,4222.0,2.5004737091425864,4871.892310432038
PER,Peru,2010,7268427709.0,1347514924.0,5.39394969179577,1348306939.4887455
PHL,Philippines,2010,9904891879.0,1997417548.0,4.9588489341738775,1998304040.978312
PLW,Palau,2010,2382158.0,902986.0,2.6380896270817047,913013.4394018571
PNG,Papua New Guinea,2010,480192258.0,151410134.0,3.171467096119207,151566232.12022227
POL,Poland,2010,16986380804.0,3937867029.0,4.313599387410905,3938949784.313673
PRI,Puerto Rico (U.S.),2010,2585453026.0,405343855.0,6.378419196708927,405857525.76168656
PRK,D. P. R. of Korea,2010,2099985714.0,293808806.0,7.14745668310568,294298859.9876537
PRT,Portugal,2010,77552312.0,21241757.0,3.650936784560712,21309063.889823675
PRT,Portugal,2010,77552312.0,1170915884.0,0.06623218034678229,1170924949.5027127
PRT,Portugal,2010,77552312.0,17589590.0,4.408989180532349,17663555.105776522
PRT,Portugal,2010,6020886479.0,21241757.0,283.44578459305416,26467225.23469188
PRT,Portugal,2010,6020886479.0,1170915884.0,5.142031602160758,1171619697.4815195
PRT,Portugal,2010,6020886479.0,17589590.0,342.298284326127,23331978.50916108
PRT,Portugal,2010,96293583.0,21241757.0,4.533221192578373,21325329.254837587
PRT,Portugal,2010,96293583.0,1170915884.0,0.08223783135561256,1170927140.2696764
PRT,Portugal,2010,96293583.0,17589590.0,5.474464328048579,17681429.493478872
PRY,Paraguay,2010,2338420006.0,514845830.0,4.541981054794597,515258064.0959291
PSE,West Bank and Gaza,2010,1450527926.0,198459824.0,7.308924782680449,198871684.16085678
PYF,French Polynesia (Fr.),2010,76454796.0,13804620.0,5.538348465948356,13886929.980161922
QAT,Qatar,2010,1165850281.0,137916578.0,8.453300523451214,138313673.1078146
REU,France,2010,577263945.0,80824993.0,7.1421465511293025,81081832.36439332
ROU,Romania,2010,8302068077.0,1984461143.0,4.18353773581547,1985206604.0931277
RUS,Russian Federation,2010,64822389802.0,11171955507.0,5.80224203017854,11174408636.249285
RWA,Rwanda,2010,1603031816.0,421909326.0,3.799469974266461,422221497.01089466
SAU,Saudi Arabia,2010,14969932247.0,2053941302.0,7.288393408527893,2055262554.4695313
SDN,Sudan,2010,5797571232.0,1045962432.0,5.542810195309195,1046679479.6908296
SEN,Senegal,2010,2621142023.0,532355109.0,4.923672147945893,532809521.0416442
SGP,Singapore,2010,1616236584.0,102633938.0,15.747584234758682,103272083.08381513
SGS,South Georgia and South Sandwich Islands,2010,89625.0,35847.0,2.5002092225290817,37740.48885000855
SHN,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",2010,1456547.0,552334.0,2.637076479086929,560173.4140948259
SJM,Svalbard and Jan Mayen (Nor.),2010,108567.0,43424.0,2.5001612011790715,45507.97697157491
SLB,Solomon Islands,2010,115255664.0,20310260.0,5.674750790979535,20412557.383774865
SLE,Sierra Leone,2010,1012697977.0,183556190.0,5.517100660021327,183855179.14167064
SLV,El Salvador,2010,1555838785.0,268870435.0,5.7865744331465825,269249971.07333964
SMR,San Marino,2010,24505559.0,3804601.0,6.4410325813403295,3854854.9318171954
SOM,Somalia,2010,901782283.0,153516593.0,5.874168162395319,153807721.0344099
SPM,Saint-Pierre-et-Miquelon (Fr.),2010,854283.0,332909.0,2.566115665241853,338831.4170590728
SRB,Serbia,2010,3138607621.0,724392903.0,4.332742090655187,724859358.1827656
SSD,South Sudan,2010,394305717.0,83281623.0,4.73460654098924,83454452.73942503
STP,SÃ£o TomÃ© and PrÃ­ncipe,2010,29553568.0,7112611.0,4.155094099761677,7156936.6776189525
SUR,Suriname,2010,319630662.0,64797671.0,4.932749234150715,64956499.607155845
SVK,Slovak Republic,2010,2683719708.0,595950301.0,4.503260932156153,596390037.1047518
SVN,Slovenia,2010,907815438.0,233180392.0,3.8931894324973944,233418191.83077806
SWE,Sweden,2010,4230112025.0,812581161.0,5.2057717161375345,813174739.942158
SWZ,Eswatini,2010,275872449.0,78960474.0,3.4938043684996116,79084657.37199254
SXM,Sint Maarten (Neth.),2010,19855619.0,3184649.0,6.234790396053066,3229154.392509023
SYC,Seychelles,2010,16846918.0,4469668.0,3.769165405573747,4501542.458870045
SYR,Syrian Arab Republic,2010,4789003227.0,867788483.0,5.518629620946467,868438759.6803548
TCA,Turks and Caicos Islands (U.K.),2010,1438615.0,501605.0,2.8680236441024314,509730.00519114704
TCD,Chad,2010,1497364867.0,376922690.0,3.972604745551402,377231194.4901188
TGO,Togo,2010,2101134728.0,340506791.0,6.170610347680261,340962251.79865503
THA,Thailand,2010,25077158040.0,5662359277.0,4.428747243549378,5663692305.999208
TJK,Tajikistan,2010,3156287915.0,614092211.0,5.139762170017167,614601682.4001504
TKL,Tokelau (N.Z.),2010,0.0,0.0,0.0,0.0
TKM,Turkmenistan,2010,3077161034.0,647049123.0,4.755683803005479,647533007.3645109
TLS,Timor-Leste,2010,149437221.0,40996222.0,3.6451461551749818,41089578.993230775
TON,Tonga,2010,24890898.0,7097754.0,3.506869637916445,7135125.461722909
TTO,Trinidad and Tobago,2010,925171214.0,141291898.0,6.547942430499448,141603229.7933685
TUN,Tunisia,2010,4872560206.0,1002944503.0,4.858255059402823,1003559933.1295588
TUR,TÃ¼rkiye,2010,18850553211.0,2914340639.0,6.468205177781896,2915737373.740076
TUV,Tuvalu,2010,1009399.0,275961.0,3.65775961095952,283646.97568931145
TZA,Tanzania,2010,9959738955.0,2551728401.0,3.9031344210053334,2552517062.6505394
UGA,Uganda,2010,5054829529.0,1526007019.0,3.3124549664997316,1526524611.8156865
UKR,Ukraine,2010,18937871045.0,3647837495.0,5.191533633545263,3649091714.084389
UKR,Ukraine,2010,18937871045.0,259144586.0,73.07839742019539,263850240.9240571
UKR,Ukraine,2010,1437315644.0,3647837495.0,0.3940185509826281,3647932685.674111
UKR,Ukraine,2010,1437315644.0,259144586.0,5.546384997601301,259501728.12128395
UMI,U.S. Minor Outlying Islands (U.S.),2010,111513.0,44599.0,2.500347541424696,46711.14111417544
UMI,U.S. Minor Outlying Islands (U.S.),2010,111513.0,77390.0,1.440922599819098,78993.4043875386
UMI,U.S. Minor Outlying Islands (U.S.),2010,111513.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,111513.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,111513.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,111513.0,1108.0,100.64350180505416,14508.333617809372
UMI,U.S. Minor Outlying Islands (U.S.),2010,111513.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2010,193497.0,44599.0,4.3385950357631335,48263.980488100984
UMI,U.S. Minor Outlying Islands,2010,193497.0,77390.0,2.5002842744540636,80172.22215145819
UMI,U.S. Minor Outlying Islands,2010,193497.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2010,193497.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2010,193497.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2010,193497.0,1108.0,174.63628158844764,24360.215921419567
UMI,U.S. Minor Outlying Islands,2010,193497.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,44599.0,0.0,44599.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,77390.0,0.0,77390.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,1108.0,0.0,1108.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,44599.0,0.0,44599.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,77390.0,0.0,77390.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,1108.0,0.0,1108.0
UMI,U.S. Minor Outlying Islands (U.S.),2010,0.0,0.0,0.0,0.0
