ISO_A3,NAM_0,year,total_vol,total_fp,building_height,total_surface_area
CAF,Central African Republic,2015,821355578.0,190275001.0,4.316676251127704,190513178.28245267
CAN,Canada,2015,26968786752.0,4763640628.0,5.66138146389157,4765203602.545775
CCK,Cocos (Keeling) Islands (Aus.),2015,73163.0,29260.0,2.5004442925495556,30970.85946015821
CHE,Switzerland,2015,4267781642.0,745681315.0,5.723331879383353,746306466.8948339
CHL,Chile,2015,6651375744.0,1275161602.0,5.216104165595789,1275906657.9036767
CHN,China,2015,494103342591.0,73770244772.0,6.697867739467503,73777521517.24858
CIV,CÃ´te d'Ivoire,2015,5900056080.0,1118861228.0,5.2732688669054495,1119566778.3615155
CMR,Cameroon,2015,5548230456.0,1067505750.0,5.197377584148844,1068184999.5694951
COD,Democratic Republic of Congo,2015,10885184869.0,2289549160.0,4.754291831410163,2290459116.8825483
COG,Congo,2015,1185592091.0,199923712.0,5.930222479062413,200259112.05650678
COK,Cook Islands (N.Z.),2015,3128966.0,1246712.0,2.5097745108734015,1257921.281234541
COL,Colombia,2015,9522725581.0,1486549714.0,6.40592473384311,1487537656.211532
COM,Comoros,2015,124762173.0,23756386.0,5.2517320184981,23858774.866476115
CPV,Cabo Verde,2015,121762421.0,20343695.0,5.9852657543283065,20451678.735706847
CRI,Costa Rica,2015,1764124247.0,324914941.0,5.429495613745876,325306416.2581952
CUB,Cuba,2015,1924987090.0,357274848.0,5.38797259526089,357682215.6999891
CUW,CuraÃ§ao (Neth.),2015,194645133.0,27018184.0,7.204227086468876,27167971.462194026
CXR,Christmas Island (Aus.),2015,1021979.0,319234.0,3.2013476008194615,326469.1475669682
CYM,Cayman Islands (U.K.),2015,41275457.0,8416219.0,4.904275542259535,8473129.626671746
CYP,Cyprus,2015,788986444.0,133770932.0,5.898041018358159,134043797.51734187
CZE,Czech Republic,2015,5663184715.0,1285949377.0,4.403893976146777,1286581073.953321
DEU,Germany,2015,51344788773.0,9139673316.0,5.617792561919617,9141821596.698465
DJI,Djibouti,2015,131335143.0,17249502.0,7.613851286837151,17375990.971695557
DMA,Dominica,2015,18252218.0,4380653.0,4.166551881648695,4415535.388278823
DNK,Denmark,2015,3639735585.0,776923691.0,4.684804475861967,777446015.796418
DOM,Dominican Republic,2015,2238221845.0,369856678.0,6.0515923549175445,370322206.6234948
DZA,Algeria,2015,11211130952.0,2110898103.0,5.311071593681754,2111874161.3517983
ECU,Ecuador,2015,5864676783.0,889121034.0,6.596038737961068,889907760.2318879
EGY,Arab Republic of Egypt,2015,19447188317.0,2585187893.0,7.522543475334154,2586717820.1595087
ERI,Eritrea,2015,335401462.0,74424292.0,4.506612733380117,74579805.31772906
ESH,Western Sahara,2015,124806499.0,18107267.0,6.892619355532782,18224586.6447798
ESP,Ceuta (Sp.),2015,22504593.0,1830366.0,12.295132776723344,1896902.8420075518
ESP,Ceuta (Sp.),2015,22504593.0,,0.0,0.0
ESP,Ceuta (Sp.),2015,22504593.0,2575090.0,8.73934231424921,2631186.3944466817
ESP,Ceuta (Sp.),2015,22504593.0,,0.0,0.0
ESP,Ceuta (Sp.),2015,22504593.0,,0.0,0.0
ESP,Ceuta (Sp.),2015,22504593.0,4219613317.0,0.005333330641775487,4219614702.781717
ESP,Las Islas Chafarinas (Sp.),2015,,1830366.0,,
ESP,Las Islas Chafarinas (Sp.),2015,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),2015,,2575090.0,,
ESP,Las Islas Chafarinas (Sp.),2015,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),2015,,,0.0,0.0
ESP,Las Islas Chafarinas (Sp.),2015,,4219613317.0,,
ESP,Melilla (Sp.),2015,22525081.0,1830366.0,12.306326166460696,1896963.4166119914
ESP,Melilla (Sp.),2015,22525081.0,,0.0,0.0
ESP,Melilla (Sp.),2015,22525081.0,2575090.0,8.747298541021868,2631237.464151849
ESP,Melilla (Sp.),2015,22525081.0,,0.0,0.0
ESP,Melilla (Sp.),2015,22525081.0,,0.0,0.0
ESP,Melilla (Sp.),2015,22525081.0,4219613317.0,0.005338186062986112,4219614704.0433216
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2015,,1830366.0,,
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2015,,,0.0,0.0
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2015,,2575090.0,,
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2015,,,0.0,0.0
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2015,,,0.0,0.0
ESP,PeÃ±Ã³n de Alhucaimas (Sp.),2015,,4219613317.0,,
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2015,,1830366.0,,
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2015,,,0.0,0.0
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2015,,2575090.0,,
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2015,,,0.0,0.0
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2015,,,0.0,0.0
ESP,PeÃ±Ã³n de VÃ©lez de la Gomera (Sp.),2015,,4219613317.0,,
ESP,Spain,2015,26460499575.0,1830366.0,14456.398105624776,80063199.61146164
ESP,Spain,2015,26460499575.0,,0.0,0.0
ESP,Spain,2015,26460499575.0,2575090.0,10275.563019156612,68532231.34512249
ESP,Spain,2015,26460499575.0,,0.0,0.0
ESP,Spain,2015,26460499575.0,,0.0,0.0
ESP,Spain,2015,26460499575.0,4219613317.0,6.2708351659607775,4221242694.4577737
EST,Estonia,2015,713381208.0,182314430.0,3.9129168656589606,182525764.85696125
ETH,Ethiopia,2015,6460515398.0,1503831377.0,4.2960371068251755,1504497765.6419084
FIN,Finland,2015,2079325255.0,509077007.0,4.084500431974921,509445637.0020837
FJI,Fiji,2015,467059785.0,71663198.0,6.517428722619942,71883888.87368315
FLK,Falkland Islands,2015,750978.0,300342.0,2.5004095331322294,305823.24445778155
FRA,France,2015,46871911836.0,9446631770.0,4.961759172708814,9448560778.6096
FRA,France,2015,46871911836.0,0.0,0.0,0.0
FRA,Clipperton Island (Fr.),2015,0.0,9446631770.0,0.0,9446631770.0
FRA,Clipperton Island (Fr.),2015,0.0,0.0,0.0,0.0
FRO,Faroe Islands (Den.),2015,226308.0,90518.0,2.500143617843965,93526.79378320824
FSM,Federated States of Micronesia,2015,13386819.0,3539469.0,3.782154611327292,3567931.1908395975
GAB,Gabon,2015,880641157.0,127370025.0,6.914037718058076,127682147.69832416
GBR,Sovereign Base Areas of Akrotiri and Dhekelia (U.K.),2015,15402295.0,4424847.0,3.4808649881001537,4454135.443974206
GBR,Sovereign Base Areas of Akrotiri and Dhekelia (U.K.),2015,15402295.0,5356691904.0,0.002875337106563596,5356692745.777076
GBR,United Kingdom,2015,30379543503.0,4424847.0,6865.67094930062,62193481.98910965
GBR,United Kingdom,2015,30379543503.0,5356691904.0,5.671325520945996,5358352228.21115
GEO,Georgia,2015,2325841642.0,472534943.0,4.922052170859246,472962922.69864154
GGY,Guernsey (U.K.),2015,19826554.0,4822994.0,4.11083944952036,4859105.777653557
GHA,Ghana,2015,10259688942.0,1753670914.0,5.8504072001732474,1754650900.5962987
GIB,Gibraltar (U.K.),2015,9401849.0,779889.0,12.055368135721878,822474.021000623
GIN,Guinea,2015,2668121533.0,592824070.0,4.500697033101237,593262401.5031804
GLP,France,2015,322050497.0,62568115.0,5.147198329372716,62730972.374662966
GMB,The Gambia,2015,544646566.0,108027505.0,5.041739749520272,108237112.87165532
GNB,Guinea-Bissau,2015,371529849.0,90420105.0,4.10892963462053,90576391.40410233
GNQ,Equatorial Guinea,2015,322669482.0,51272554.0,6.293220384535555,51452804.055715494
GRC,Greece,2015,5719122862.0,1118747743.0,5.112075441299907,1119431691.3902004
GRD,Grenada,2015,26743154.0,7299822.0,3.6635350834581994,7339414.824182435
GRL,Greenland (Den.),2015,6278212.0,2042483.0,3.073813588656552,2060054.8198752739
GTM,Guatemala,2015,4039779205.0,782283911.0,5.164083203291138,782861654.970112
GUF,France,2015,111865539.0,20697342.0,5.404826329873662,20795697.584332988
GUM,Guam (U.S.),2015,71987794.0,16163620.0,4.453692551544766,16235242.510644622
GUY,Guyana,2015,231099295.0,53794173.0,4.29599122194889,53920207.95024594
HKG,"Hong Kong SAR, China",2015,1117667508.0,63428586.0,17.620880087095117,63989931.31455368
HMD,Heard Island and McDonald Islands (Aus.),2015,0.0,0.0,0.0,0.0
HND,Honduras,2015,2250433937.0,442594058.0,5.084645616728999,443021939.4612204
HRV,Croatia,2015,1909947369.0,476684305.0,4.006734329127954,477034222.7432529
HTI,Haiti,2015,1295958629.0,239679623.0,5.407045508411868,240014461.64254946
HUN,Hungary,2015,5767315233.0,1250438237.0,4.612235184711486,1251090619.8843734
IDN,Indonesia,2015,47445258764.0,10030291224.0,4.730197529108154,10032186166.514267
IMN,Isle of Man (U.K.),2015,24936738.0,6200155.0,4.02195396727985,6240213.839190395
IND,India,2015,143428242187.0,31875567589.0,4.4996294351946196,31878780995.766365
IOT,British Indian Ocean Territory,2015,814070.0,289269.0,2.8142317358583187,295323.39559884905
IRL,Ireland,2015,2599568769.0,696708501.0,3.7312143676570413,697102446.1401523
IRN,Islamic Republic of Iran,2015,24148405588.0,3930552540.0,6.143768679403023,3932093252.6554117
IRQ,Iraq,2015,7665920509.0,1472168905.0,5.207228927987716,1472968086.6117415
ISL,Iceland,2015,132841226.0,28858887.0,4.603130605833829,28957799.932470296
ISR,Israel,2015,3574297441.0,436911788.0,8.18082171085757,437595784.3755038
ITA,Italy,2015,38607145474.0,6640256514.0,5.814104529335959,6642151627.629797
JAM,Jamaica,2015,920181931.0,196197257.0,4.690085606038824,196460033.92530417
JEY,Jersey (U.K.),2015,32090674.0,6330200.0,5.06945657325203,6381218.785285326
JOR,Jordan,2015,2375517298.0,302887608.0,7.842900254935487,303433588.8820402
JPN,Japan,2015,105320339717.0,12279966623.0,8.576598206687162,12283768286.292286
KAZ,Kazakhstan,2015,11485147031.0,2165551314.0,5.3035672517894445,2166538530.2857294
KEN,Kenya,2015,7460163041.0,2076168208.0,3.59323633424985,2076823111.09388
KGZ,Kyrgyz Republic,2015,3091498540.0,628143200.0,4.92164611508968,628636600.6368735
KHM,Cambodia,2015,2635350462.0,725135616.0,3.634286337412504,725527077.2252234
KIR,Kiribati,2015,1787887.0,714927.0,2.5007965848261433,723385.0297503899
KNA,Saint Kitts and Nevis,2015,27339694.0,6821321.0,4.007976460864398,6863192.584636693
KOR,Republic of Korea,2015,28469741221.0,3190858856.0,8.922281588064076,3192874852.2218738
KWT,Kuwait,2015,2014762470.0,190521008.0,10.575014751129178,191104872.95480064
LAO,Lao People's Democratic Republic,2015,1030981355.0,297828395.0,3.461662394547706,298067356.3989274
LBN,Lebanon,2015,1905597535.0,274479039.0,6.942597664078822,274939122.41843915
LBR,Liberia,2015,944910263.0,183295570.0,5.155117840545737,183574743.74531302
LBY,Libya,2015,4504285304.0,867481276.0,5.192371787860929,868093000.4338683
LCA,Saint Lucia,2015,60708513.0,13188591.0,4.603108322943672,13255457.776379764
LIE,Liechtenstein,2015,26408952.0,4623143.0,5.712337256277818,4672272.517059927
LKA,Sri Lanka,2015,3572816177.0,784271342.0,4.555586804802565,784781656.0089306
LSO,Lesotho,2015,684249411.0,175175733.0,3.90607419921571,175382526.77051103
LTU,Lithuania,2015,2032589939.0,455234022.0,4.4649341674203775,455615081.161118
LUX,Luxembourg,2015,358871286.0,62740262.0,5.71995198234907,62921490.10041553
LVA,Latvia,2015,952845016.0,245878314.0,3.8752706592904325,246121378.8418297
MAC,"Macau SAR, China",2015,124887117.0,4956642.0,25.195912272865378,5181021.850929377
MAF,Saint-Martin (Fr.),2015,11729824.0,2391493.0,4.904812182180755,2421833.094568089
MAR,Morocco,2015,4493912293.0,761835183.0,5.898798576489477,762486442.4989626
MCO,Monaco,2015,12238220.0,569105.0,21.504326969539893,633995.6383886196
MDA,Moldova,2015,2110995964.0,475408820.0,4.4403803109921265,475796089.9299482
MDG,Madagascar,2015,2566432686.0,708222114.0,3.6237680739802487,708607863.2829608
MDV,Maldives,2015,8844403.0,2571732.0,3.439084243614809,2593792.515679006
MEX,Mexico,2015,51981427253.0,8578544264.0,6.0594694919440935,8580789186.707221
MHL,Marshall Islands,2015,3518297.0,1133116.0,3.10497513052503,1146336.7259630028
MKD,North Macedonia,2015,746241931.0,165031513.0,4.521814757888089,165263870.2345007
MLI,Mali,2015,3914733519.0,940480592.0,4.162481982403311,940991199.6025873
MLT,Malta,2015,256867170.0,32179609.0,7.982296180168007,32360733.921748567
MMR,Myanmar,2015,4885033784.0,1142112099.0,4.277192920272181,1142690292.488946
MNE,Montenegro,2015,186293374.0,36130700.0,5.156096449833521,36254670.74521411
MNG,Mongolia,2015,952372744.0,157630479.0,6.041805810918078,157933900.84967756
MNP,Northern Mariana Islands (U.S.),2015,15485885.0,4383395.0,3.532851819194939,4412981.304127172
MOZ,Mozambique,2015,6186942183.0,1570417821.0,3.9396790460899895,1571042315.2462854
MRT,Mauritania,2015,827185090.0,167973254.0,4.924504766693393,168228549.1834608
MSR,Montserrat (U.K.),2015,2128329.0,658201.0,3.2335547955715653,668694.4786945067
MTQ,France,2015,209211871.0,36488349.0,5.733662298614826,36626887.09394822
MUS,Mauritius,2015,376078554.0,68632961.0,5.479561839099438,68814542.74767314
MWI,Malawi,2015,3008851412.0,922125985.0,3.262950465494148,922522322.8985742
MYS,Malaysia,2015,12174599009.0,1874642188.0,6.494358809874389,1875766936.607153
MYT,France,2015,52359477.0,8564735.0,6.113379690089652,8636299.612850264
NAM,Namibia,2015,1042363594.0,240934109.0,4.326342991975453,241202723.88953495
NCL,New Caledonia (Fr.),2015,217195072.0,37910476.0,5.729157080486143,38051577.080624945
NER,Niger,2015,2079790124.0,540192093.0,3.8500936073494136,540550029.0090528
NFK,Norfolk Island (Aus.),2015,1587691.0,605805.0,2.620795470489679,613964.4248633954
NGA,Nigeria,2015,41105483145.0,7305814511.0,5.626406622165061,7307738158.213287
NIC,Nicaragua,2015,1241668224.0,256467135.0,4.841432115658796,256777269.22685453
NIU,Niue (N.Z.),2015,81982.0,32790.0,2.500213479719427,34600.955555476095
NLD,Netherlands,2015,11724113192.0,1818427439.0,6.447391268164866,1819527184.0251477
NOR,Norway,2015,1574480815.0,355678079.0,4.426701863175548,356012019.2858547
NPL,Nepal,2015,3261211257.0,912562447.0,3.573685579240146,912994271.8467144
NRU,Nauru,2015,2098082.0,547620.0,3.8312735108286766,558960.7766860274
NZL,New Zealand,2015,6149969784.0,823458120.0,7.468466986517784,824315379.3194584
OMN,Oman,2015,1967947104.0,368998448.0,5.333212415028911,369408237.79835373
PAK,Pakistan,2015,22545035171.0,4965391090.0,4.54043493500529,4966670866.638645
PAN,Panama,2015,1417914222.0,249327660.0,5.686951146936525,249686850.39878172
PCN,Pitcairn Islands (U.K.),2015,10680.0,4266.0,2.5035161744022503,4920.064862136666
PER,Peru,2015,7595312112.0,1404886063.0,5.406354516593991,1405696622.8059776
PHL,Philippines,2015,10455398196.0,2163934403.0,4.831661339412607,2164833441.9824853
PLW,Palau,2015,2415404.0,916040.0,2.6367887865158726,926134.6799312157
PNG,Papua New Guinea,2015,510363085.0,162721419.0,3.1364222862387896,162881454.70370978
POL,Poland,2015,18112298391.0,4256347134.0,4.255362126438816,4257457624.9803925
PRI,Puerto Rico (U.S.),2015,2691960365.0,429758839.0,6.263885976758234,430278256.10068595
PRK,D. P. R. of Korea,2015,2209149473.0,317815786.0,6.951037583136289,318311461.39400035
PRT,Portugal,2015,78882993.0,21701141.0,3.6349698386826756,21768874.276943024
PRT,Portugal,2015,78882993.0,1264397930.0,0.06238779036912849,1264406803.6334212
PRT,Portugal,2015,78882993.0,20094873.0,3.9255283175962346,20165261.342534628
PRT,Portugal,2015,6400813219.0,21701141.0,294.9528422952507,27197231.32232195
PRT,Portugal,2015,6400813219.0,1264397930.0,5.062340792506675,1265117964.4198856
PRT,Portugal,2015,6400813219.0,20094873.0,318.52966769185355,25806403.66363922
PRT,Portugal,2015,115488972.0,21701141.0,5.321792619106986,21800306.184114415
PRT,Portugal,2015,115488972.0,1264397930.0,0.09133910239792943,1264410921.4796937
PRT,Portugal,2015,115488972.0,20094873.0,5.74718596131461,20197925.34386971
PRY,Paraguay,2015,2453115965.0,539170188.0,4.549798968113571,539592774.0288503
PSE,West Bank and Gaza,2015,1554562825.0,214038115.0,7.26301866842735,214463148.05884072
PYF,French Polynesia (Fr.),2015,77082981.0,13967454.0,5.518756746934695,14049955.124498283
QAT,Qatar,2015,1310563495.0,163967466.0,7.992826424481061,164376857.8716105
REU,France,2015,678300366.0,97041567.0,6.98979197234109,97316991.86316533
ROU,Romania,2015,8824507905.0,2140254848.0,4.123110812362472,2141017836.062364
RUS,Russian Federation,2015,68348897844.0,11936310027.0,5.726132924613587,11938812425.447268
RWA,Rwanda,2015,1929482813.0,531449922.0,3.6306013664256405,531784709.8835889
SAU,Saudi Arabia,2015,16232698333.0,2300851858.0,7.055081915230372,2302205507.978064
SDN,Sudan,2015,6415136951.0,1218540622.0,5.264606559008913,1219275721.1450865
SEN,Senegal,2015,2900050395.0,605342117.0,4.790762634148583,605813598.9711423
SGP,Singapore,2015,1635930639.0,104805615.0,15.609188868363589,105444808.87130596
SGS,South Georgia and South Sandwich Islands,2015,90038.0,36011.0,2.500291577573519,37908.87777503848
SHN,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",2015,1479076.0,561259.0,2.6352824631765372,569156.1215459865
SJM,Svalbard and Jan Mayen (Nor.),2015,113425.0,45376.0,2.4996694287729198,47505.88264449877
SLB,Solomon Islands,2015,117801791.0,21045238.0,5.597550904389867,21147953.258593906
SLE,Sierra Leone,2015,1153749120.0,207997052.0,5.5469493865711135,208317046.69929212
SLV,El Salvador,2015,1664383340.0,299435549.0,5.558402619723686,299820283.9782337
SMR,San Marino,2015,25393315.0,3988952.0,6.365911397279286,4039808.9119586633
SOM,Somalia,2015,1041268548.0,184302029.0,5.649794273290393,184608830.64483127
SPM,Saint-Pierre-et-Miquelon (Fr.),2015,865154.0,337261.0,2.565235826259188,343219.9583465991
SRB,Serbia,2015,3307345457.0,771553367.0,4.286606213462354,772029640.6622748
SSD,South Sudan,2015,512554616.0,114070855.0,4.49330037896183,114262815.90644968
STP,SÃ£o TomÃ© and PrÃ­ncipe,2015,29737151.0,7180460.0,4.141399158271197,7224849.802814752
SUR,Suriname,2015,337154043.0,68865058.0,4.895865229649556,69027571.29822065
SVK,Slovak Republic,2015,2814057615.0,632687503.0,4.4477844143540795,633135008.4699302
SVN,Slovenia,2015,949427894.0,245832422.0,3.8620938860538097,246074637.76050013
SWE,Sweden,2015,4422709500.0,858629113.0,5.150896275281549,859232846.9531972
SWZ,Eswatini,2015,350724935.0,106075996.0,3.3063553322657464,106212208.84867418
SXM,Sint Maarten (Neth.),2015,20227451.0,3273162.0,6.179789145786246,3317883.6067934455
SYC,Seychelles,2015,17673654.0,4625620.0,3.820818398398485,4658490.1256146375
SYR,Syrian Arab Republic,2015,5066795834.0,923649811.0,5.485624284938007,924316678.7622895
TCA,Turks and Caicos Islands (U.K.),2015,3285223.0,1129807.0,2.907773628593202,1142169.9671541732
TCD,Chad,2015,1706244418.0,445117027.0,3.8332490435150217,445440519.43659294
TGO,Togo,2015,2389682404.0,400525354.0,5.966369869309197,401002976.9323212
THA,Thailand,2015,27361873382.0,6265958421.0,4.3667499117610244,6267341070.388248
TJK,Tajikistan,2015,3409532261.0,674188883.0,5.057235957122717,674714130.5096151
TKL,Tokelau (N.Z.),2015,0.0,0.0,0.0,0.0
TKM,Turkmenistan,2015,3293572284.0,696825167.0,4.726540371926607,697324241.3811207
TLS,Timor-Leste,2015,158448101.0,44186772.0,3.5858718306012487,44282117.65177191
TON,Tonga,2015,25182801.0,7192533.0,3.5012423300664732,7230092.784632149
TTO,Trinidad and Tobago,2015,961559744.0,149684279.0,6.423919401716195,149998654.12103575
TUN,Tunisia,2015,5194559287.0,1074768395.0,4.833189467764355,1075402193.5703437
TUR,TÃ¼rkiye,2015,20332746279.0,3178979590.0,6.395997741841431,3180422077.846942
TUV,Tuvalu,2015,1016992.0,278555.0,3.6509558255999712,286262.6511254608
TZA,Tanzania,2015,12028900353.0,3242154566.0,3.710156350701264,3242999590.033141
UGA,Uganda,2015,6325892349.0,1998285844.0,3.165659391519965,1998851891.6379154
UKR,Ukraine,2015,19683772865.0,3842209646.0,5.123034576078413,3843479862.667975
UKR,Ukraine,2015,19683772865.0,277306387.0,70.9820393173995,282034506.0161301
UKR,Ukraine,2015,1512310229.0,3842209646.0,0.3936042976141131,3842307237.131192
UKR,Ukraine,2015,1512310229.0,277306387.0,5.453571572442722,277669649.81557214
UMI,U.S. Minor Outlying Islands (U.S.),2015,112634.0,45044.0,2.500532812361247,47166.809507374586
UMI,U.S. Minor Outlying Islands (U.S.),2015,112634.0,78141.0,1.4414199971845767,79752.72156385842
UMI,U.S. Minor Outlying Islands (U.S.),2015,112634.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,112634.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,112634.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,112634.0,1113.0,101.19856244384546,14617.605959331115
UMI,U.S. Minor Outlying Islands (U.S.),2015,112634.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2015,195382.0,45044.0,4.33758103187994,48726.35849894225
UMI,U.S. Minor Outlying Islands,2015,195382.0,78141.0,2.5003775226833547,80936.79330033368
UMI,U.S. Minor Outlying Islands,2015,195382.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2015,195382.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2015,195382.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands,2015,195382.0,1113.0,175.5453728661276,24538.936409485872
UMI,U.S. Minor Outlying Islands,2015,195382.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,45044.0,0.0,45044.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,78141.0,0.0,78141.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,1113.0,0.0,1113.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,45044.0,0.0,45044.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,78141.0,0.0,78141.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,0.0,0.0,0.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,1113.0,0.0,1113.0
UMI,U.S. Minor Outlying Islands (U.S.),2015,0.0,0.0,0.0,0.0
